Iteration	likelihood	prior	acceptance	tree	lambda1	lambda2	lambda3	mu1	mu2	mu3	q12	q13	q21	q23	q31	q32	g_lamb	g_mu	g_q	
1172000	 -387.489403185561	 23.8250633221447	 0.392115843270869	 1	 0.09178568386824	 0.14007470255705	 0.169907272577634	 0.00304152974433506	 0.0184352927430865	 0.00441617498086867	 0.00132918997547771	 0.00100646440767724	 0.00531567093980621	 0.0106614251275006	 0.000105389431532041	 0.00311770852695553	 0.610871781085109	 0.122439892936454	 0.001770342665342	 
1174000	 -388.239952774113	 19.0649522014666	 0.392131802721088	 1	 0.146377195779677	 0.195207305547055	 0.1831302541067	 0.1062688807515	 0.142261848073095	 0.0102298952705633	 0.0136082259127568	 0.00497337719598539	 0.00101731477834336	 0.0043573448822628	 0.00013016737202321	 0.0108478878168577	 0.512776676063925	 0.156139544837447	 0.00549299477951865	 
1176000	 -388.867651400411	 22.175373874341	 0.392123938879457	 1	 0.149071483216525	 0.119532337330023	 0.167952305377106	 0.0400536321307822	 0.0502221764739785	 0.00841115909032862	 0.00285735209888023	 0.0100407596156843	 0.00171816521463341	 0.0116764506665505	 0.000445652474739947	 0.00498580429091569	 0.136923061680431	 0.0255431965308817	 0.0152170096442706	 
1178000	 -391.524324729618	 27.3374402102809	 0.392105084745763	 1	 0.0777299346379845	 0.135110623655348	 0.177897055943876	 0.0135008930814772	 0.0564543424003082	 0.0291035602804791	 0.00175732567047744	 0.000800920639626092	 0.000920612321493389	 0.00191220143357761	 0.00108454505612753	 0.00261160186291939	 0.893735295074094	 0.110266665840362	 0.000970751049649136	 
1180000	 -388.316218636794	 25.5502740778654	 0.392098984771574	 1	 0.21421622469262	 0.183775251392127	 0.173620331335782	 0.234451878648629	 0.0986580483688772	 0.0286439318831646	 0.00297725238745732	 2.30845416287407e-05	 0.000890285484015636	 0.0101992631805398	 0.000852443421466831	 0.000819986295381706	 0.0950021100030453	 0.10958410070362	 0.00089079303716306	 
1182000	 -387.77700441193	 19.9606897066584	 0.392119932432432	 1	 0.147605736350025	 0.0940964908634751	 0.162187366133131	 0.125370894418421	 0.0220671975026325	 0.0130063346805541	 0.00438404908612346	 0.0112019289429042	 0.00272231600087331	 0.000638311633132722	 0.000851411573991905	 0.00874102544542286	 1.09620706399758	 0.0833131815268879	 0.00217922613887566	 
1184000	 -391.997207146328	 26.1380999925151	 0.392064924114671	 1	 0.166048303372319	 0.111497422272979	 0.200102096794283	 0.0503808604550141	 0.0590414283755938	 0.00327113956271159	 0.000464308682014852	 0.000413854786803439	 0.00183162030588363	 0.00709650424373829	 0.00207457417944698	 0.00892407446957381	 0.339070163682277	 0.0424446977361468	 0.00345560248849705	 
1186000	 -387.857746933686	 21.6053699094479	 0.392059764309764	 1	 0.179597299932886	 0.140277368448109	 0.15029271920726	 0.112770479107591	 0.0743653936572606	 0.00499751200175892	 0.0162501089893904	 0.00371613184003049	 0.00765563148473821	 0.00292135027358183	 0.00136486491139423	 0.00565748949889066	 0.28483128463988	 0.0494599810721424	 0.00356141288411717	 
1188000	 -386.771306593789	 24.9987222879035	 0.392031932773109	 1	 0.181758727217123	 0.110375546610935	 0.164382875455433	 0.173677788524024	 0.0128161541881976	 0.0078254084755048	 0.00982180050644038	 0.00522514371806518	 0.0026232262637366	 0.000317039004321597	 5.31710324652533e-05	 0.00364411767264374	 0.0952447234811412	 0.0360672238991577	 0.0049213118655725	 
1190000	 -390.003540665297	 26.4060424706037	 0.392071308724832	 1	 0.165141446433468	 0.126257102146809	 0.176578305631948	 0.00234212798761409	 0.0370069481832876	 0.00468387845088036	 0.00570748081407589	 0.00323408854745991	 0.00943756164635806	 0.00886997580515767	 0.00221779117399345	 0.00363132708524817	 0.451967597846462	 0.00609436295275416	 0.00431179032239792	 
1192000	 -387.450042839672	 28.5120605969875	 0.392092127303183	 1	 0.134266173748775	 0.187060470196986	 0.182238113339583	 0.0197657116350019	 0.11597062716208	 0.0523692255929963	 0.000152203114569551	 0.000134397294843688	 0.0017961581565765	 0.00752968910151421	 0.000117817027125678	 0.00392904031382467	 0.2140841316718	 0.0559652540295225	 0.00141673698331193	 
1194000	 -387.153383109869	 22.896516133908	 0.392080267558528	 1	 0.140558938645768	 0.132425047216166	 0.1748232099956	 0.0592641859642798	 0.0701792771267561	 0.0230111229610992	 0.000694522006405246	 0.000419271101787491	 0.00365036805896338	 0.0266958834113194	 0.00379503546218219	 0.000618771225904574	 0.242926983672964	 0.175879922031898	 0.00317129576463359	 
1196000	 -387.954691818413	 28.3632397252584	 0.392064273789649	 1	 0.133224698835692	 0.0942140878451085	 0.152141963294862	 0.0949320826790338	 0.00253670896191311	 0.00380859927127664	 0.00144026760779151	 0.00475636478799267	 0.00161378992887823	 0.00165861100545355	 0.00440505734752131	 0.00877439086138177	 0.19451177244988	 0.0146620914614542	 0.0031973347191893	 
1198000	 -388.680961965526	 27.1726951969354	 0.392115	 1	 0.136366535913912	 0.112706380599975	 0.167102069480677	 0.0316880356891565	 0.0224075738903312	 0.0317884856469757	 0.00451555593827914	 0.00178345356280609	 0.00436460713243548	 0.000851875785162833	 0.000826562351706904	 0.00724060162740078	 0.26388210146004	 0.0720531222850418	 0.00275780160344805	 
1200000	 -389.508247947976	 27.4363186892482	 0.392105657237937	 1	 0.186101064991002	 0.135375420900984	 0.209715271425319	 0.117365416282363	 0.0655810420603734	 0.0653625116563603	 0.00482941939671295	 0.000652280134290638	 0.00026816702437271	 5.15823143013117e-05	 0.000630615835533172	 0.00333250732413159	 0.763293633404939	 0.0936111604831892	 0.000615989110634345	 
1202000	 -386.310157547863	 21.1546238820191	 0.392095514950166	 1	 0.218597408207525	 0.211571406422175	 0.169024884721371	 0.198158391891629	 0.113898709041891	 0.0059960168580985	 0.00560684086252196	 0.0021458185802056	 0.000470778034308561	 0.00250862558593317	 0.000188587150134458	 0.00582152164939003	 1.0186823121884	 0.174648894561242	 0.00247787039961781	 
1204000	 -386.251089566569	 25.9191664672099	 0.392101990049751	 1	 0.121978197361244	 0.124844729139239	 0.175579875618182	 0.00152527287035223	 0.0431155700978226	 0.00757971691993138	 0.00298942106993248	 0.00113994471050525	 0.00156889650435562	 0.0187317696128028	 4.90698094088727e-05	 0.000326996956472452	 0.175218414844225	 0.145953717160592	 0.00279966413220118	 
1206000	 -388.063336955662	 23.9539951897311	 0.392115066225166	 1	 0.0757063621205532	 0.134618963418539	 0.186935440953875	 0.0084712852937443	 0.0711408860110964	 0.0362910329580134	 0.000287828863830199	 0.000759550474987517	 0.00996520983576274	 0.0056456181187882	 0.000138587920837939	 0.00288299842654758	 0.313388497062089	 0.146128201871627	 0.00464147958038604	 
1208000	 -387.39901740418	 26.852757001827	 0.392096694214876	 1	 0.156011655894109	 0.106378210493005	 0.176300674904224	 0.0534296670937252	 0.00223099166060442	 0.019477612715318	 0.00152212307207343	 0.00421129393039556	 0.0062286203696474	 0.00971607341229624	 0.000519695980796353	 0.00421595540670906	 0.116940922416112	 0.0338993530332981	 0.00370587134275533	 
1210000	 -388.636471538392	 19.8846076483647	 0.392087458745875	 1	 0.205494595614319	 0.184023825341044	 0.158713118352153	 0.133531517767527	 0.109713192427354	 0.0415694554422569	 0.00729233556053293	 0.00534931636602018	 0.00301083624664286	 0.00614315695776527	 0.00142851285864739	 0.00227148568821796	 0.239825032634858	 0.178737737867287	 0.0102766771085998	 
1212000	 -386.163744118937	 22.7398180330742	 0.392072487644152	 1	 0.244571748665404	 0.184469817706287	 0.153541955700623	 0.234494942221628	 0.0912587598464163	 0.0126111004906413	 0.00461849002260798	 0.00324666751832139	 0.000616764666685086	 0.00830470715712139	 0.000114542570911153	 0.000920909369147502	 0.137501841241694	 0.255126312495258	 0.000827748622843809	 
1214000	 -386.333071908855	 22.547797831598	 0.392001644736842	 1	 0.248042495225186	 0.147700893608808	 0.189379714161389	 0.14773237228222	 0.0582514361377578	 0.0299152458187276	 0.00296883216730681	 0.00215300493945244	 0.00499302822382065	 0.0224192474748933	 0.000396775008877136	 0.000242183537406752	 0.133850437272711	 0.121917001163427	 0.00231535726618677	 
1216000	 -388.411152092047	 25.1476358103828	 0.391963054187192	 1	 0.269739222766117	 0.109903346990118	 0.211596229768403	 0.206711918228729	 0.00816231284995458	 0.0690635051401666	 0.00200940578090613	 0.0027425734547542	 0.00209532316773826	 0.000895753862182407	 0.00118302577565469	 0.0010063622722183	 0.0607379690080899	 0.0761847222550802	 0.000648707152899776	 
1218000	 -388.049068491228	 21.3219987240338	 0.391967213114754	 1	 0.165486715110716	 0.113517076621196	 0.204217081964879	 0.101708253703672	 0.0713651824875419	 0.0704684455323781	 0.0085868270891655	 0.00954937896750711	 0.0016621348813245	 0.000323984890038696	 0.00095022828442365	 0.00801115630397008	 0.362292852408817	 0.158543882434539	 0.00302521936361963	 
1220000	 -387.126785627194	 25.9680969658654	 0.3919558101473	 1	 0.202421009467574	 0.092957890315522	 0.184258103254996	 0.163461597567354	 0.00932756870773405	 0.0242441819644154	 0.00182686549650843	 0.0025377329494762	 0.0067472334826593	 0.00116786227384236	 0.00190843327783852	 0.00529733676988433	 0.126915753910798	 0.0386148819206843	 0.00167925485133661	 
1222000	 -390.264847048358	 26.8217483778237	 0.392004901960784	 1	 0.155108974022849	 0.123594897317254	 0.182163769377149	 0.0658686724953271	 0.0592347069348057	 0.0627851797191326	 0.00529329947660737	 0.00318077515229904	 0.00199976469585033	 0.0037682404569493	 0.00214025034363924	 0.00107739364844823	 0.188749207714842	 0.063759178713333	 0.00292386629134771	 
1224000	 -389.263566433477	 28.1728170092922	 0.392036704730832	 1	 0.150475855780374	 0.147917116912495	 0.160973584313718	 0.13459440451689	 0.00154086729412934	 0.0381032831422806	 0.00178402368669851	 0.00245797861082606	 0.00387501857923594	 0.00339652673132973	 0.000714933110184317	 0.00209413793241105	 0.18816401963052	 0.0274670755727357	 0.00180003372614095	 
1226000	 -387.731853367121	 28.1086418932254	 0.392052117263844	 1	 0.214751861432679	 0.143619551158067	 0.155082590526808	 0.140153156586697	 0.0414161728301417	 0.0201650931037774	 0.00242297559717921	 0.000959026922463894	 0.00233609779527087	 0.00323883077354038	 3.48309144229445e-05	 0.00361711297567229	 0.13853683908232	 0.0535853360530041	 0.00207804113433999	 
1228000	 -387.602482537443	 27.1209519135421	 0.392039024390244	 1	 0.165046103420701	 0.142859142699471	 0.156738780472546	 0.0425889117309933	 0.0433420912313279	 0.00538049717102453	 1.25680060087858e-05	 0.00223646754013991	 0.00464126474654013	 0.0132205672741395	 0.00403345011749033	 0.000792606988440857	 0.163753093518193	 0.0223701728658508	 0.00288940542471829	 
1230000	 -386.30424663399	 26.0393416355436	 0.392064935064935	 1	 0.115941774292181	 0.163459267961665	 0.17596588470631	 0.0395136886631254	 0.094564928231418	 0.016632682616837	 0.000416376709431225	 0.000724463093101998	 0.00130554232669537	 0.0102743633276758	 0.000879729271787387	 0.000113879788236912	 0.198100512423641	 0.176276589634526	 0.00349943272541999	 
1232000	 -391.80595152748	 25.6899721766969	 0.392117504051864	 1	 0.0998099371171083	 0.151014346784986	 0.135511644812805	 0.0168542334615923	 0.0805693730984643	 0.012179728156488	 0.00348893668905627	 0.0037358854582018	 0.000328685386722783	 0.00406262805428171	 0.000403552065767279	 0.0150461391188268	 0.0932659624927994	 0.0741563278220179	 0.00382406867024046	 
1234000	 -387.158840160475	 26.6898296625084	 0.392118932038835	 1	 0.195147188735766	 0.13536957427675	 0.167336279419206	 0.13718301595311	 0.0271616198096906	 0.000488937723562385	 0.00190932914878625	 0.00172734696137368	 0.00032034891727763	 0.00142537014259782	 0.00258116425524583	 0.00268061556489462	 0.469941885721582	 0.100950187067261	 0.00312398728789686	 
1236000	 -391.1245701987	 22.7345094243563	 0.392109046849758	 1	 0.150356883637038	 0.142785019836418	 0.151198418359375	 0.177562768392674	 0.0265162777375208	 0.0021384131209758	 0.00728627350584589	 0.00133802536802219	 0.00334107914269159	 0.00567235293782143	 0.00153127485597699	 0.002401044651467	 0.180460857842438	 0.135007274064415	 0.00744772767862494	 
1238000	 -389.538587063137	 16.5351545764137	 0.392075	 1	 0.166540400961627	 0.143783494294241	 0.15412469877585	 0.125666377202407	 0.0558322655466863	 0.0215809113568761	 0.00658135144717729	 0.0147762739593561	 0.00116332805643088	 0.0134485904406128	 0.00318044520367724	 0.0025897346048169	 1.33224703040691	 0.0894410277288347	 0.00777409737706061	 
1240000	 -386.105558254164	 17.3161796475894	 0.392044283413849	 1	 0.162515741820318	 0.109271993116302	 0.154372458137577	 0.11266298401777	 0.00163928453619324	 0.0116721909942421	 0.00132068803626195	 0.00158798879634569	 0.0157433079271792	 0.024476881214083	 0.000939271028188629	 0.00214017640251074	 0.0658543646884793	 0.270474938121136	 0.0102272190764362	 
1242000	 -387.767850914704	 20.5764452111698	 0.392057073954984	 1	 0.149447240007093	 0.226087934531003	 0.165663404366757	 0.0608800373148985	 0.156299722846349	 0.00392835251452339	 0.00275074417336403	 0.0042024037417498	 0.00507119118736743	 0.00742013549663309	 0.00125970623021522	 0.00635188712006871	 0.799720253844501	 0.0664959221407491	 0.00355092138795042	 
1244000	 -390.186813966679	 27.2967201466233	 0.392039325842697	 1	 0.126017123719253	 0.160607672622904	 0.196315484723884	 0.014076336950232	 0.0773516442267809	 0.0523490990070547	 1.51424905700338e-06	 0.00683776782614913	 0.000711963483822856	 0.00363467108194879	 0.000997043102080317	 0.00465209754334317	 0.179859623871318	 0.0350892860988346	 0.0030984740363138	 
1246000	 -390.301169552494	 20.51213501845	 0.391991987179487	 1	 0.270314642493779	 0.197885436390816	 0.171281031999246	 0.202415576763864	 0.19604955171601	 0.0558797165853193	 1.62365157779752e-05	 7.60822311716435e-05	 0.0139348442037891	 0.00439674704301861	 0.000185041634957183	 0.00739495854134129	 0.124013859070587	 0.0732313817557962	 0.00193078342249578	 
1248000	 -385.575228836793	 30.6465485935631	 0.3920272	 1	 0.149425440202047	 0.0990966148230725	 0.158909659151021	 0.095042111751657	 0.00370612548088068	 0.0170975803941962	 0.00246448218546562	 0.00355559270993871	 3.31777224105793e-05	 0.000234873627319144	 0.000104821487980458	 0.00596374192030107	 0.0843962094714504	 0.029987679588559	 0.00153273559780809	 
1250000	 -388.92806788883	 23.6880825221728	 0.392077476038339	 1	 0.075349829094596	 0.147875239910881	 0.179443898559912	 0.0117523802758904	 0.0653308963753276	 0.0560223382983447	 0.00389531577297423	 0.00516340685537421	 0.00282857952466744	 0.0193168474005431	 0.000166078897980536	 0.00109841337763627	 0.408850696509808	 0.0282383014085511	 0.00284599164020896	 
1252000	 -387.740698585756	 19.9632446333823	 0.392125996810207	 1	 0.246057891108439	 0.104042980571372	 0.151338890094652	 0.144356508972769	 0.00233328250702508	 0.0118033252802025	 0.00367841746441629	 0.00645290124738503	 0.00117222038466179	 0.00951601467949378	 0.000512624598830155	 0.00123360105665956	 0.993336487812716	 0.151024847969705	 0.0049221848205012	 
1254000	 -390.60580361463	 31.9374559239025	 0.392134554140127	 1	 0.114271490263799	 0.102682261066793	 0.19807903780193	 0.0450608282193836	 0.00763431043303294	 0.0500457346432982	 0.00101101642123745	 0.00210037201633849	 0.00176642657576477	 0.000692009575141568	 0.000931045282614785	 0.00146018016513263	 0.0962027179066937	 0.0257885795072197	 0.00275627214203299	 
1256000	 -386.791067277748	 25.8906644868937	 0.392160572337043	 1	 0.202471912629723	 0.140645443571384	 0.152920784548442	 0.193450561685117	 0.0300962233014087	 0.00971812960137922	 0.00743627697259528	 0.00218593811542788	 0.000819344673099214	 0.000121909210448907	 0.0015210250348035	 0.00443226725550367	 0.363592297029485	 0.0556157769776237	 0.00222665612459579	 
1258000	 -389.109230421069	 24.2897222852616	 0.392157936507937	 1	 0.103018385376525	 0.176916276464252	 0.200281559807902	 0.0221855363780941	 0.115404331037565	 0.0146192301483624	 0.00740963993017316	 0.00647628880275871	 0.00450969103906672	 0.007527967248626	 0.00047168364228726	 6.95418194159922e-05	 0.172459737117725	 0.0143825771501547	 0.00342222724918705	 
1260000	 -389.506218915781	 25.7832112300356	 0.392189381933439	 1	 0.129914927225984	 0.111060646696812	 0.181685179319557	 0.0250902836882644	 0.0214549151266595	 0.00898600128016293	 0.00815159839082898	 0.00621388808411417	 0.00174200394608125	 0.00690882919206963	 0.00380734073591875	 0.00187478528257429	 0.047108286663367	 0.0337823163041522	 0.00368406487868069	 
1262000	 -395.015681545525	 27.2198127857273	 0.392214398734177	 1	 0.0738964727528758	 0.103942055898326	 0.195172492084608	 0.0322690998397947	 0.000751968103963234	 0.0445567203787944	 0.000424829804124328	 0.00278927410937417	 0.00154628793026951	 0.00293478712099148	 0.000318480284706181	 0.0205324253408477	 0.148167545882471	 0.00375905563135465	 0.00302699251084087	 
1264000	 -389.153196146229	 25.7976987664961	 0.392245655608215	 1	 0.103424298972165	 0.145899095919608	 0.22110314489714	 0.0628774135175043	 0.022084208767091	 0.0814775673832999	 0.00415415215272837	 0.00976057427186756	 0.00384491051137935	 0.000640965311862359	 0.000641142709619009	 0.00315785288637658	 0.13955271277523	 0.040146821273626	 0.00265587124441728	 
1266000	 -387.13047361828	 25.8231855490552	 0.392206624605678	 1	 0.175026194553763	 0.117727425844536	 0.171414098620323	 0.129984204552161	 0.00468384821544753	 0.0620577628623906	 0.00208048915077308	 0.00728143483047816	 0.00214217357542763	 0.00192326968794224	 0.000273469486980119	 0.00255867644116713	 0.21450198030246	 0.163321490784006	 0.00169679546695496	 
1268000	 -388.853603073388	 23.4742675179291	 0.392265354330709	 1	 0.1689225443909	 0.155829622782025	 0.173870484165249	 0.148853907664282	 0.00747762415980297	 0.00738522657996256	 0.00621119402426064	 0.000572378112260772	 0.00217472985452606	 0.00271641747124337	 0.000269620503949885	 0.00167811885187564	 1.30876986934913	 0.0244724546432218	 0.00441698352402096	 
1270000	 -387.19242862471	 20.5488691328712	 0.392284591194969	 1	 0.154162594012355	 0.096447440806522	 0.1692756566897	 0.0885094343420555	 0.00688566371927006	 0.00549315667992381	 0.0119218243604782	 0.00610931843665725	 0.00480831072242015	 0.0153418205883119	 0.00181755518488799	 0.00117810326139895	 0.27117066314508	 0.0583365405670995	 0.0147129587064992	 
1272000	 -388.506688831074	 29.8610815591474	 0.392284144427002	 1	 0.110576138658961	 0.131562960922989	 0.172960300083568	 0.0307124620445392	 0.0252327702850578	 0.00261737097958141	 0.00120631725392861	 0.000385968259954211	 0.00313431523783846	 0.0057703126049485	 0.00199534959564022	 0.00276759965077762	 0.0594811443800414	 0.0324594152199213	 0.00287849093045268	 
1274000	 -394.601402182781	 20.540114141747	 0.392315830721003	 1	 0.0963589321045289	 0.0634948945289566	 0.166211919534126	 0.0291585750058469	 0.0250404990291853	 0.0452292511429122	 0.0152365524826559	 0.00146508919359366	 0.00116305601772555	 0.0018666862498257	 0.000236573169026968	 0.00146139884265602	 1.36557971679556	 0.0284605873358775	 0.00837277069524772	 
1276000	 -387.645031279307	 23.6845608998174	 0.392327856025039	 1	 0.123622766200733	 0.114240196839592	 0.176569581587018	 0.0655799765630913	 0.0395598842303713	 0.0117902195573201	 0.00243035624465229	 0.00284052450290072	 0.00573271433391605	 0.0056208567515925	 0.000854810394542942	 0.00650808171348097	 0.388981995640743	 0.0173021047923948	 0.00730460370083976	 
1278000	 -392.581540006825	 19.9568261034649	 0.39236328125	 1	 0.14862230245516	 0.12155094692008	 0.219688615813061	 0.0904862117169952	 0.0631960243676329	 0.0807479641471412	 0.00394200491185435	 0.0149613461223359	 0.00260912478279029	 0.0118133256900947	 0.00435280942722801	 0.000279251207237707	 0.278243072971524	 0.159770241216361	 0.00724783537448907	 
1280000	 -392.642354419627	 23.7563322667956	 0.39234399375975	 1	 0.225069233256991	 0.193881082206341	 0.157369369608647	 0.160287580636366	 0.102301715789225	 0.0673359512143881	 0.000546330369976288	 0.00112191798276673	 0.00294331592729228	 5.0275335051648e-05	 0.00429537363755103	 0.0045711649984279	 0.333961102186559	 0.033913616790907	 0.000946369001951239	 
1282000	 -387.019673899657	 27.8553778652671	 0.392340342679128	 1	 0.161642041764127	 0.158721015777753	 0.140696289085897	 0.126542943453022	 0.106632260926848	 0.00907291131879631	 0.000998325296962356	 0.00016866891866884	 0.00215528000782125	 0.0106389237996759	 0.00032626501619275	 0.00107207589142336	 0.18312608023855	 0.0778556885178256	 0.00183228733122217	 
1284000	 -388.381354568915	 21.1932802141247	 0.392267496111975	 1	 0.201957551774558	 0.142561667714171	 0.247961502708228	 0.156434489208903	 0.0599885510174967	 0.0902251728027479	 0.0053682189950324	 0.000711735097475543	 0.000577285521583511	 0.0269382743815636	 0.0014043259151764	 0.00176928688717783	 0.343796955398421	 0.215068176988731	 0.00249652492125788	 
1286000	 -387.344142478728	 26.7597812008615	 0.392292701863354	 1	 0.142003680595141	 0.203932452503858	 0.151934425999205	 0.0537546928264569	 0.0795254294946834	 0.00204486897585972	 6.51923317672352e-05	 0.000301178215299543	 0.00413965647238528	 0.00973397986024944	 0.000258352723160353	 0.00130001328136389	 0.306726659289437	 0.0590242958058892	 0.000177062846499481	 
1288000	 -386.425475589736	 20.3653640475163	 0.392282170542636	 1	 0.228425519490221	 0.142917660278421	 0.187655960776032	 0.211699236211067	 0.0632489854542808	 0.0218727093437302	 0.00365935284589492	 0.00211344343616427	 0.006011688380226	 0.0205794213016277	 0.000843922091307731	 0.00206808510973795	 0.520450773540333	 0.0536828464677847	 0.00357587753151901	 
1290000	 -391.707740964292	 34.0270825366996	 0.392321981424149	 1	 0.122904166886845	 0.0746074712044218	 0.140502674041582	 0.000344505903405866	 0.00691327411493851	 0.0039718288390923	 0.00769948999653135	 0.0039724123876034	 0.00152506861654321	 0.00162739716873755	 0.00151851078171478	 0.00208852661486882	 0.103481045479309	 0.00791545242678204	 0.00511319810537364	 
1292000	 -387.720701385625	 23.0296425214538	 0.392340803709428	 1	 0.132801898191393	 0.241815661550041	 0.151437676967111	 0.0616382900653888	 0.21839801586758	 0.00435216736868364	 0.000275231613659351	 0.00119037871144067	 0.00209872697878486	 0.00407743977361587	 0.0010912308778476	 0.00430793973396334	 0.851809715068963	 0.128532385815285	 0.000845898819040845	 
1294000	 -389.463443475683	 18.3905185381894	 0.392326388888889	 1	 0.137947102309228	 0.21584985495906	 0.177846392331236	 0.0670931515648533	 0.121410234972939	 0.0309081328606579	 0.00384679362501125	 0.00374083846301665	 0.00100512260044464	 0.0227024796520017	 0.00566069380169597	 0.000715968034078538	 0.453368219034259	 0.260919153628223	 0.00654620817364249	 
1296000	 -388.601756702776	 20.8444444613878	 0.392323574730354	 1	 0.190425655832238	 0.170252738434378	 0.157524934938891	 0.0945491555671786	 0.140066409545439	 0.0148516585667062	 0.00303566378727617	 0.00495613163550239	 0.0115570669566646	 0.0108379206473227	 0.000457449367130115	 0.00381840199010766	 0.113416072306548	 0.0333407702822731	 0.00474411842518982	 
1298000	 -389.863108702634	 25.1854421862493	 0.392323846153846	 1	 0.110260221993715	 0.117066729664742	 0.207443221315585	 0.0333874378301766	 0.0322277018016393	 0.0473496273481398	 0.0135069368576506	 0.00256524982712177	 0.0014966212278147	 0.00300694472768375	 1.97967357942931e-05	 0.000557648237590547	 0.443507382751576	 0.0865859634044076	 0.00348410127813306	 
1300000	 -389.86050686021	 17.621286108244	 0.392307219662058	 1	 0.183122974765499	 0.10355728815724	 0.19858875041535	 0.0496026372222739	 0.0417728654402531	 0.0362796087093002	 0.00390014732779654	 0.00082925240748807	 0.0129106480286833	 0.0103869657441742	 0.00142446130242489	 0.00799098047505893	 0.235024479066044	 0.101331532149282	 0.0239403483327514	 
1302000	 -392.289788794061	 23.4329261388547	 0.392281441717791	 1	 0.0695887574178668	 0.144184717850683	 0.129182692780996	 0.010926371109821	 0.0664865555837249	 0.00210795696116917	 0.0178116057477791	 0.00248190266724139	 0.0106633698891286	 0.0132853907956033	 0.00140519001314449	 0.00333061146385769	 0.0862067566911871	 0.00429310932771825	 0.010286216560553	 
1304000	 -389.649616092033	 27.9192955906549	 0.392296324655436	 1	 0.113410552127613	 0.0898045941835131	 0.174521966353974	 0.0493800933219293	 0.0188306590898635	 0.0161021284044947	 0.00337797307864236	 0.00124451377742031	 0.00188048123492666	 0.00263948594263981	 0.00482325447168553	 0.00722864020974594	 0.179424385303561	 0.0492337530323905	 0.00387318112808586	 
1306000	 -386.821653681072	 20.0055336275958	 0.392244648318043	 1	 0.162115542440668	 0.118386426281126	 0.195454130157169	 0.117207402068694	 0.0238024815546783	 0.0721258600676513	 0.00479510488246678	 0.0084846534785049	 0.0047429355899646	 0.00381593398878006	 0.000610392316628836	 0.00392280914542234	 0.435752851733253	 0.186114334823226	 0.00825886698514714	 
1308000	 -389.39815107929	 23.3735817914557	 0.392241984732824	 1	 0.191237765603927	 0.0903437182437469	 0.185371521586212	 0.12384377807335	 0.0453828067370622	 0.0202982459501911	 0.00959802092351908	 0.00369067293255481	 0.00296828155897806	 0.00317582265706251	 0.00407683673511083	 0.00653143221748658	 0.153014867265894	 0.0316699730920356	 0.0058428307964375	 
1310000	 -390.653908062967	 22.9598766300011	 0.392283536585366	 1	 0.150116125219959	 0.105002885625889	 0.140619011981676	 0.0568193924860843	 0.000360326989063609	 0.0121815087541385	 0.00958010722491826	 0.00247066673889743	 0.00433057728022982	 0.0119395971550766	 0.0046695756099783	 0.00623786946939078	 0.0779077271607645	 0.0672741608047751	 0.00913161415955121	 
1312000	 -387.255629012637	 29.3265268136296	 0.392269406392694	 1	 0.109497729336039	 0.117117188180919	 0.193604911973439	 0.0591214765105675	 0.00473571489803958	 0.00993466432205987	 0.00469098871875561	 1.44192017283461e-05	 0.000384535531527886	 0.0174019027565704	 0.000705506939934302	 0.000867629941064061	 0.0748029347950328	 0.0263294945721181	 0.00198559558312844	 
1314000	 -385.971093345752	 24.5001767829152	 0.392268996960486	 1	 0.138935164254393	 0.119987832594162	 0.154147746516174	 0.0370088745082202	 0.00931598810904439	 0.0188467446570401	 0.00733569472242199	 0.000273610714798835	 0.0035883940247998	 0.0216693270945583	 7.35341855401595e-05	 0.000237443902932576	 0.251164781982972	 0.00391485107624093	 0.00350581571957126	 
1316000	 -387.634406807099	 22.5755962284927	 0.392295144157815	 1	 0.203980801030056	 0.112236408251361	 0.183698490154416	 0.140816170028478	 0.068383938745277	 0.0477708084408264	 0.000187924183804713	 0.000343927229447982	 0.00432705739722302	 0.00359949408779345	 0.000173103505348592	 0.00360651286085451	 0.0783124307350136	 0.176003121010722	 0.00665029049254092	 
1318000	 -390.426251898643	 25.7248032274894	 0.392292424242424	 1	 0.233032955105571	 0.111803857915441	 0.155259258390941	 0.0921390571229728	 0.00181194499348119	 0.0073630616381155	 0.00562108598227537	 0.00332374632060474	 0.00365101164379822	 0.00626383216894413	 0.00200744037497771	 0.00203989363993161	 0.164236651654629	 0.0180326250557698	 0.00807819041764977	 
1320000	 -387.543038713108	 17.818150902866	 0.392286686838124	 1	 0.286625416688868	 0.143179088254648	 0.150096997137561	 0.220963375687605	 0.0209609704407063	 0.0073270802702722	 0.000826849820557285	 0.000914643199535712	 0.0133772303613802	 0.010262346141829	 0.00124259403029706	 0.00442632947471099	 0.200509824804438	 0.189456664697873	 0.0134519281744955	 
1322000	 -385.396149094916	 23.394067313781	 0.392307401812689	 1	 0.262087415129704	 0.120514824670364	 0.154410569091572	 0.246604816633324	 0.023243399191473	 0.00235975619212892	 0.00149911445768859	 0.00143084816218294	 0.000838677027004974	 0.00839737645426896	 0.00113365470286518	 0.00178343192805841	 1.1876934019278	 0.063512417258521	 0.00220578529474674	 
